NodeID,Cn,Id,Rn
0,7,8.999999999999996,68
2,6,0.0,71
9,7,13.666666666666668,48
10,6,12.666666666666668,58
12,5,0.5,18
13,5,0.5,18
16,7,3.0,18
17,0,0.0,71
45,4,5.9,38
46,4,5.9,38
47,2,0.0,38
49,2,0.0,38
51,2,0.0,38
52,4,146.0,38
55,2,0.0,38
56,2,0.0,38
64,101,2942.866666666667,38
65,4,0.0,38
66,2,0.0,38
67,4,146.0,38
68,6,430.0,38
71,10,584.0,38
72,6,801.2,38
73,10,251.8,38
74,2,0.0,38
75,4,146.0,38
76,2,0.0,38
78,7,112.0,38
92,7,61.33333333333333,38
93,4,103.0,38
96,6,281.9,38
97,6,281.9,38
98,6,739.0,38
101,6,1013.2,38
102,5,230.0,38
100,2,0.0,38
123,2,0.0,71
124,12,63.99999999999997,38
125,8,0.0,71
127,7,0.0,71
134,8,0.0,71
135,6,0.0,71
136,8,0.0,71
137,1,0.0,71
138,3,0.0,71
140,12,0.0,71
141,4,0.0,71
142,10,5.0,71
143,8,0.0,71
152,17,32.66666666666665,58
153,11,0.0,71
155,4,0.0,71
161,4,0.0,71
162,4,0.0,71
163,9,3.5,71
164,9,7.5,71
165,2,0.0,71
166,10,0.0,71
167,5,0.0,71
168,13,0.0,71
169,9,0.0,71
171,6,0.0,71
172,2,0.0,71
173,2,0.0,71
174,2,0.0,71
176,2,0.0,71
179,3,0.0,71
180,3,0.0,71
181,3,0.0,71
183,2,0.0,71
184,2,0.0,71
185,2,0.0,71
186,3,0.0,71
187,15,0.0,71
188,3,0.0,71
191,2,0.0,71
193,1,0.0,71
194,1,0.0,71
195,1,0.0,71
196,1,0.0,71
197,1,0.0,71
198,1,0.0,71
199,1,0.0,71
200,1,0.0,71
201,1,0.0,71
202,1,0.0,71
203,1,0.0,71
205,1,0.0,71
206,1,0.0,71
208,1,0.0,71
210,1,0.0,71
211,1,0.0,71
212,1,0.0,71
213,1,0.0,71
214,2,0.0,71
215,5,0.0,71
216,4,0.0,71
217,2,0.0,71
218,4,0.0,71
219,2,0.0,71
220,2,0.0,71
221,2,0.0,71
222,2,0.0,71
223,3,0.0,71
224,2,0.0,71
225,2,0.0,71
226,3,0.0,71
227,2,0.0,71
228,1,0.0,71
229,2,0.0,71
230,2,0.0,71
231,1,0.0,71
232,2,0.0,71
233,2,0.0,71
234,1,0.0,71
235,2,0.0,71
236,2,0.0,71
237,2,0.0,71
238,2,0.0,71
239,2,0.0,71
240,1,0.0,71
241,1,0.0,71
242,2,0.0,71
244,1,0.0,71
245,1,0.0,71
246,1,0.0,71
